season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
E2019_P003425_DYR,E2019,P003425,"ALBICY, ANDREW",DYR,27.0,12.0,579.4,178,21,52,37,105,25,44,12,32,44,90,24,42,1,3,42,80,212,-62,21.46,6.59,0.78,1.93,0.404,1.37,3.89,0.352,0.93,1.63,0.568,0.44,1.19,1.63,3.33,0.89,1.56,0.04,0.11,1.56,2.96,7.85,-2.3
E2011_P003328_GAL,E2011,P003328,"ALDEMIR, FURKAN",GAL,15.0,7.0,252.4,99,34,61,0,0,31,39,28,44,72,7,10,17,6,4,34,34,138,-21,16.83,6.6,2.27,4.07,0.557,0.0,0.0,0.0,2.07,2.6,0.795,1.87,2.93,4.8,0.47,0.67,1.13,0.4,0.27,2.27,2.27,9.2,-1.4
E2013_P003328_GAL,E2013,P003328,"ALDEMIR, FURKAN",GAL,22.0,13.0,384.6,119,51,78,0,0,17,33,52,87,139,16,10,18,22,5,46,26,220,17,17.48,5.41,2.32,3.55,0.654,0.0,0.0,0.0,0.77,1.5,0.515,2.36,3.95,6.32,0.73,0.45,0.82,1.0,0.23,2.09,1.18,10.0,0.77
E2014_P003328_GAL,E2014,P003328,"ALDEMIR, FURKAN",GAL,6.0,6.0,124.2,47,18,24,0,0,11,15,14,23,37,2,4,6,8,2,17,13,76,13,20.71,7.83,3.0,4.0,0.75,0.0,0.0,0.0,1.83,2.5,0.733,2.33,3.83,6.17,0.33,0.67,1.0,1.33,0.33,2.83,2.17,12.67,2.17
E2015_P003328_DAR,E2015,P003328,"ALDEMIR, FURKAN",DAR,13.0,0.0,120.2,42,19,27,0,0,4,10,17,20,37,4,2,9,6,1,17,11,61,-47,9.25,3.23,1.46,2.08,0.704,0.0,0.0,0.0,0.31,0.77,0.4,1.31,1.54,2.85,0.31,0.15,0.69,0.46,0.08,1.31,0.85,4.69,-3.62
E2016_P003328_DAR,E2016,P003328,"ALDEMIR, FURKAN",DAR,30.0,6.0,293.6,49,18,48,0,0,13,27,34,41,75,7,2,8,13,7,34,22,75,-91,9.79,1.63,0.6,1.6,0.375,0.0,0.0,0.0,0.43,0.9,0.481,1.13,1.37,2.5,0.23,0.07,0.27,0.43,0.23,1.13,0.73,2.5,-3.03
E2009_PCIT_LJU,E2009,PCIT,"ALEKSANDROV, NEMANJA",LJU,7.0,0.0,73.0,18,3,11,2,13,6,6,3,15,18,1,6,4,2,0,8,4,18,-50,10.43,2.57,0.43,1.57,0.273,0.29,1.86,0.154,0.86,0.86,1.0,0.43,2.14,2.57,0.14,0.86,0.57,0.29,0.0,1.14,0.57,2.57,-7.14
E2008_P001206_PAR,E2008,P001206,"ALEKSIC, VUKASIN",PAR,5.0,0.0,10.1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,-4,-8,2.02,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,-0.8,-1.6
E2014_P006195_TEL,E2014,P006195,"ALEXANDER, JOE",TEL,15.0,0.0,177.9,68,18,36,7,17,11,12,9,24,33,8,1,8,7,0,33,12,59,-40,11.86,4.53,1.2,2.4,0.5,0.47,1.13,0.412,0.73,0.8,0.917,0.6,1.6,2.2,0.53,0.07,0.53,0.47,0.0,2.2,0.8,3.93,-2.67
E2015_P006195_SAS,E2015,P006195,"ALEXANDER, JOE",SAS,9.0,4.0,240.3,98,26,71,7,23,25,29,10,32,42,7,5,9,12,8,21,23,84,-117,26.7,10.89,2.89,7.89,0.366,0.78,2.56,0.304,2.78,3.22,0.862,1.11,3.56,4.67,0.78,0.56,1.0,1.33,0.89,2.33,2.56,9.33,-13.0
E2016_P006195_TEL,E2016,P006195,"ALEXANDER, JOE",TEL,17.0,5.0,189.3,64,18,38,7,11,7,9,6,19,25,7,3,14,4,3,22,12,50,-61,11.13,3.76,1.06,2.24,0.474,0.41,0.65,0.636,0.41,0.53,0.778,0.35,1.12,1.47,0.41,0.18,0.82,0.24,0.18,1.29,0.71,2.94,-3.59
E2022_P011973_PAM,E2022,P011973,"ALEXANDER, KYLE",PAM,27.0,8.0,396.8,154,68,103,2,12,12,18,33,51,84,11,8,13,14,5,52,26,176,-24,14.7,5.7,2.52,3.81,0.66,0.07,0.44,0.167,0.44,0.67,0.667,1.22,1.89,3.11,0.41,0.3,0.48,0.52,0.19,1.93,0.96,6.52,-0.89
E2008_PJCF_ZAL,E2008,PJCF,"ALIJEVAS, ROLANDAS",ZAL,3.0,0.0,25.7,2,1,3,0,0,0,0,1,0,1,0,3,5,0,0,2,0,-3,-21,8.57,0.67,0.33,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,1.0,1.67,0.0,0.0,0.67,0.0,-1.0,-7.0
E2007_PLII_LEM,E2007,PLII,"ALLERME, CLEMENT",LEM,2.0,0.0,2.8,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,-1,-3,1.38,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,-0.5,-1.5
E2010_P002810_MAL,E2010,P002810,"ALMAZAN, PABLO",MAL,4.0,0.0,43.3,12,1,2,2,4,4,4,1,7,8,3,2,3,0,0,3,3,19,-20,10.82,3.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.25,1.75,2.0,0.75,0.5,0.75,0.0,0.0,0.75,0.75,4.75,-5.0
E2020_P010623_MAD,E2020,P010623,"ALOCEN, CARLOS",MAD,28.0,16.0,376.2,110,35,68,11,39,7,12,3,35,38,63,6,41,2,4,46,31,93,2,13.44,3.93,1.25,2.43,0.515,0.39,1.39,0.282,0.25,0.43,0.583,0.11,1.25,1.36,2.25,0.21,1.46,0.07,0.14,1.64,1.11,3.32,0.07
E2021_P010623_MAD,E2021,P010623,"ALOCEN, CARLOS",MAD,9.0,2.0,97.0,24,5,15,2,16,8,10,5,7,12,14,3,7,0,2,10,14,22,-33,10.78,2.67,0.56,1.67,0.333,0.22,1.78,0.125,0.89,1.11,0.8,0.56,0.78,1.33,1.56,0.33,0.78,0.0,0.22,1.11,1.56,2.44,-3.67
E2023_P010623_MAD,E2023,P010623,"ALOCEN, CARLOS",MAD,12.0,3.0,105.6,18,6,21,1,11,3,5,1,15,16,17,2,8,1,2,12,13,18,5,8.8,1.5,0.5,1.75,0.286,0.08,0.92,0.091,0.25,0.42,0.6,0.08,1.25,1.33,1.42,0.17,0.67,0.08,0.17,1.0,1.08,1.5,0.42
E2014_P004992_ULK,E2014,P004992,"ALTINTIG, CAN",ULK,3.0,1.0,34.0,2,1,4,0,0,0,0,1,1,2,0,0,4,0,0,5,1,-7,9,11.32,0.67,0.33,1.33,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.0,0.0,1.33,0.0,0.0,1.67,0.33,-2.33,3.0
E2015_P004992_KSK,E2015,P004992,"ALTINTIG, CAN",KSK,10.0,6.0,166.6,42,10,22,5,15,7,10,4,14,18,16,8,14,1,2,18,11,37,-16,16.66,4.2,1.0,2.2,0.455,0.5,1.5,0.333,0.7,1.0,0.7,0.4,1.4,1.8,1.6,0.8,1.4,0.1,0.2,1.8,1.1,3.7,-1.6
E2013_P002875_TEL,E2013,P002875,"ALTIT, BEN AVI ALBERT",TEL,3.0,0.0,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-7,1.75,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,-0.33,-2.33
E2014_P002875_TEL,E2014,P002875,"ALTIT, BEN AVI ALBERT",TEL,1.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2023_P012417_IST,E2023,P012417,"ALTUNTAS, SALIH",IST,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2007_PAPH_PAN,E2007,PAPH,"ALVERTIS, FRAGISKOS",PAN,13.0,1.0,99.6,38,4,9,7,27,9,15,2,7,9,3,4,3,1,0,13,12,20,-14,7.66,2.92,0.31,0.69,0.444,0.54,2.08,0.259,0.69,1.15,0.6,0.15,0.54,0.69,0.23,0.31,0.23,0.08,0.0,1.0,0.92,1.54,-1.08
E2008_PAPH_PAN,E2008,PAPH,"ALVERTIS, FRAGISKOS",PAN,1.0,0.0,3.8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,3.77,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
E2021_P005059_MIL,E2021,P005059,"ALVITI, DAVIDE",MIL,6.0,1.0,62.7,18,1,4,4,11,4,6,2,12,14,2,2,0,0,0,6,3,21,3,10.45,3.0,0.17,0.67,0.25,0.67,1.83,0.364,0.67,1.0,0.667,0.33,2.0,2.33,0.33,0.33,0.0,0.0,0.0,1.0,0.5,3.5,0.5
E2022_P005059_MIL,E2022,P005059,"ALVITI, DAVIDE",MIL,5.0,0.0,49.1,10,1,1,2,6,2,2,2,7,9,1,1,0,0,0,4,4,17,-2,9.81,2.0,0.2,0.2,1.0,0.4,1.2,0.333,0.4,0.4,1.0,0.4,1.4,1.8,0.2,0.2,0.0,0.0,0.0,0.8,0.8,3.4,-0.4
E2011_PCNZ_NAN,E2011,PCNZ,"AMAGOU, PAPE PHILIPPE",NAN,10.0,1.0,212.3,78,14,36,10,24,20,27,4,9,13,7,6,13,1,4,25,36,56,-44,21.23,7.8,1.4,3.6,0.389,1.0,2.4,0.417,2.0,2.7,0.741,0.4,0.9,1.3,0.7,0.6,1.3,0.1,0.4,2.5,3.6,5.6,-4.4
E2014_PCNZ_LMG,E2014,PCNZ,"AMAGOU, PAPE PHILIPPE",LMG,4.0,4.0,63.7,20,2,7,5,9,1,2,1,6,7,6,2,2,0,0,10,11,24,-1,15.92,5.0,0.5,1.75,0.286,1.25,2.25,0.556,0.25,0.5,0.5,0.25,1.5,1.75,1.5,0.5,0.5,0.0,0.0,2.5,2.75,6.0,-0.25
E2018_P008977_MUN,E2018,P008977,"AMAIZE, ROBIN",MUN,15.0,0.0,62.5,12,1,4,3,7,1,2,1,2,3,4,2,3,0,0,18,3,-5,-16,4.17,0.8,0.07,0.27,0.25,0.2,0.47,0.429,0.07,0.13,0.5,0.07,0.13,0.2,0.27,0.13,0.2,0.0,0.0,1.2,0.2,-0.33,-1.07
E2020_P008977_MUN,E2020,P008977,"AMAIZE, ROBIN",MUN,9.0,2.0,50.6,4,2,5,0,3,0,0,3,1,4,1,2,1,0,1,6,2,-1,-32,5.62,0.44,0.22,0.56,0.4,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.11,0.44,0.11,0.22,0.11,0.0,0.11,0.67,0.22,-0.11,-3.56
E2011_P002851_MIL,E2011,P002851,"AMATO, ANDREA",MIL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2015_P002851_MIL,E2015,P002851,"AMATO, ANDREA",MIL,2.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
E2022_P012378_MCO,E2022,P012378,"AMINI, MOHAMMAD",MCO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2010_PBZO_LJU,E2010,PBZO,"ANAGONYE, ALOYSIUS",LJU,5.0,1.0,31.9,12,4,9,0,0,4,7,6,5,11,2,2,3,0,0,6,7,17,-5,6.38,2.4,0.8,1.8,0.444,0.0,0.0,0.0,0.8,1.4,0.571,1.2,1.0,2.2,0.4,0.4,0.6,0.0,0.0,1.2,1.4,3.4,-1.0
E2007_PAKT_CSK,E2007,PAKT,"ANDERSEN, DAVID",CSK,25.0,20.0,612.0,320,96,191,26,48,50,59,40,105,145,30,14,29,9,5,62,71,367,269,24.48,12.8,3.84,7.64,0.503,1.04,1.92,0.542,2.0,2.36,0.847,1.6,4.2,5.8,1.2,0.56,1.16,0.36,0.2,2.48,2.84,14.68,10.76
E2008_PAKT_BAR,E2008,PAKT,"ANDERSEN, DAVID",BAR,23.0,9.0,484.0,255,80,147,21,52,32,40,22,73,95,19,9,33,13,7,39,51,257,137,21.04,11.09,3.48,6.39,0.544,0.91,2.26,0.404,1.39,1.74,0.8,0.96,3.17,4.13,0.83,0.39,1.43,0.57,0.3,1.7,2.22,11.17,5.96
E2011_PAKT_SIE,E2011,PAKT,"ANDERSEN, DAVID",SIE,20.0,19.0,513.7,234,75,165,12,36,48,65,27,96,123,18,8,31,8,12,52,74,239,64,25.69,11.7,3.75,8.25,0.455,0.6,1.8,0.333,2.4,3.25,0.738,1.35,4.8,6.15,0.9,0.4,1.55,0.4,0.6,2.6,3.7,11.95,3.2
E2012_PAKT_ULK,E2012,PAKT,"ANDERSEN, DAVID",ULK,23.0,15.0,463.8,169,53,116,13,38,24,30,15,78,93,10,10,34,3,6,51,52,152,-53,20.17,7.35,2.3,5.04,0.457,0.57,1.65,0.342,1.04,1.3,0.8,0.65,3.39,4.04,0.43,0.43,1.48,0.13,0.26,2.22,2.26,6.61,-2.3
E2007_PTGV_VIR,E2007,PTGV,"ANDERSON, ALAN",VIR,9.0,4.0,232.4,101,28,63,5,20,30,33,12,15,27,10,10,17,3,4,25,34,86,-125,25.82,11.22,3.11,7.0,0.444,0.56,2.22,0.25,3.33,3.67,0.909,1.33,1.67,3.0,1.11,1.11,1.89,0.33,0.44,2.78,3.78,9.56,-13.89
E2008_PTGV_CIB,E2008,PTGV,"ANDERSON, ALAN",CIB,8.0,7.0,251.1,122,23,61,13,33,37,44,10,28,38,16,16,23,4,6,32,48,118,-11,31.39,15.25,2.88,7.62,0.377,1.62,4.12,0.394,4.62,5.5,0.841,1.25,3.5,4.75,2.0,2.0,2.88,0.5,0.75,4.0,6.0,14.75,-1.38
E2009_PTGV_TEL,E2009,PTGV,"ANDERSON, ALAN",TEL,20.0,18.0,567.7,273,65,136,21,62,80,100,14,58,72,45,32,64,4,12,63,106,261,47,28.38,13.65,3.25,6.8,0.478,1.05,3.1,0.339,4.0,5.0,0.8,0.7,2.9,3.6,2.25,1.6,3.2,0.2,0.6,3.15,5.3,13.05,2.35
E2010_PTGV_BAR,E2010,PTGV,"ANDERSON, ALAN",BAR,10.0,10.0,273.0,114,24,54,15,33,21,25,5,26,31,15,6,16,2,5,24,34,105,34,27.3,11.4,2.4,5.4,0.444,1.5,3.3,0.455,2.1,2.5,0.84,0.5,2.6,3.1,1.5,0.6,1.6,0.2,0.5,2.4,3.4,10.5,3.4
E2014_P005938_ZAL,E2014,P005938,"ANDERSON, JAMES",ZAL,24.0,24.0,681.1,349,80,178,46,140,51,65,18,105,123,60,21,50,13,14,58,80,318,-2,28.38,14.54,3.33,7.42,0.449,1.92,5.83,0.329,2.12,2.71,0.785,0.75,4.38,5.12,2.5,0.88,2.08,0.54,0.58,2.42,3.33,13.25,-0.08
E2016_P005938_DAR,E2016,P005938,"ANDERSON, JAMES",DAR,34.0,20.0,764.0,312,69,149,47,136,33,49,27,95,122,45,20,35,14,15,58,49,269,23,22.47,9.18,2.03,4.38,0.463,1.38,4.0,0.346,0.97,1.44,0.673,0.79,2.79,3.59,1.32,0.59,1.03,0.41,0.44,1.71,1.44,7.91,0.68
E2017_P005938_KHI,E2017,P005938,"ANDERSON, JAMES",KHI,31.0,29.0,674.7,286,64,112,41,119,35,40,17,70,87,39,20,27,9,5,71,40,247,7,21.76,9.23,2.06,3.61,0.571,1.32,3.84,0.345,1.13,1.29,0.875,0.55,2.26,2.81,1.26,0.65,0.87,0.29,0.16,2.29,1.29,7.97,0.23
E2018_P005938_IST,E2018,P005938,"ANDERSON, JAMES",IST,36.0,20.0,541.1,179,25,56,35,82,24,29,16,59,75,25,8,13,2,2,45,30,176,-13,15.03,4.97,0.69,1.56,0.446,0.97,2.28,0.427,0.67,0.81,0.828,0.44,1.64,2.08,0.69,0.22,0.36,0.06,0.06,1.25,0.83,4.89,-0.36
E2019_P005938_IST,E2019,P005938,"ANDERSON, JAMES",IST,28.0,16.0,399.2,98,22,40,14,44,12,16,21,69,90,9,8,9,4,2,23,21,144,109,14.26,3.5,0.79,1.43,0.55,0.5,1.57,0.318,0.43,0.57,0.75,0.75,2.46,3.21,0.32,0.29,0.32,0.14,0.07,0.82,0.75,5.14,3.89
E2020_P005938_IST,E2020,P005938,"ANDERSON, JAMES",IST,41.0,17.0,621.1,172,34,63,23,51,35,49,30,83,113,31,18,16,6,3,55,39,234,53,15.15,4.2,0.83,1.54,0.54,0.56,1.24,0.451,0.85,1.2,0.714,0.73,2.02,2.76,0.76,0.44,0.39,0.15,0.07,1.34,0.95,5.71,1.29
E2021_P005938_IST,E2021,P005938,"ANDERSON, JAMES",IST,28.0,13.0,380.4,86,23,42,10,22,10,11,24,55,79,13,13,10,2,3,35,13,126,-13,13.59,3.07,0.82,1.5,0.548,0.36,0.79,0.455,0.36,0.39,0.909,0.86,1.96,2.82,0.46,0.46,0.36,0.07,0.11,1.25,0.46,4.5,-0.46
E2023_P012795_PAM,E2023,P012795,"ANDERSON, JUSTIN",PAM,18.0,11.0,335.5,110,28,49,15,45,9,13,6,33,39,11,8,15,4,7,37,11,69,-60,18.64,6.11,1.56,2.72,0.571,0.83,2.5,0.333,0.5,0.72,0.692,0.33,1.83,2.17,0.61,0.44,0.83,0.22,0.39,2.06,0.61,3.83,-3.33
E2024_P012795_BAR,E2024,P012795,"ANDERSON, JUSTIN",BAR,8.0,2.0,124.8,41,13,18,3,10,6,6,4,14,18,6,6,3,4,0,11,6,55,-26,15.61,5.12,1.62,2.25,0.722,0.38,1.25,0.3,0.75,0.75,1.0,0.5,1.75,2.25,0.75,0.75,0.38,0.5,0.0,1.38,0.75,6.88,-3.25
E2007_P000183_LJU,E2007,P000183,"ANDERSON, LUKE BURKETT",LJU,2.0,0.0,6.8,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,-6,-10,3.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,-3.0,-5.0
E2022_P011248_PAN,E2022,P011248,"ANDREWS, ANDREW",PAN,4.0,1.0,79.1,33,5,12,5,8,8,9,0,6,6,7,3,10,0,0,9,13,32,-9,19.77,8.25,1.25,3.0,0.417,1.25,2.0,0.625,2.0,2.25,0.889,0.0,1.5,1.5,1.75,0.75,2.5,0.0,0.0,2.25,3.25,8.0,-2.25
E2007_PJDQ_CIB,E2007,PJDQ,"ANDRIC, LUKSA",CIB,14.0,10.0,264.2,94,32,46,5,14,15,27,21,36,57,11,13,20,10,2,56,32,104,-14,18.87,6.71,2.29,3.29,0.696,0.36,1.0,0.357,1.07,1.93,0.556,1.5,2.57,4.07,0.79,0.93,1.43,0.71,0.14,4.0,2.29,7.43,-1.0
E2008_PJDQ_CIB,E2008,PJDQ,"ANDRIC, LUKSA",CIB,16.0,9.0,198.8,55,21,37,1,11,10,12,16,31,47,9,1,15,4,2,37,14,48,-32,12.42,3.44,1.31,2.31,0.568,0.06,0.69,0.091,0.62,0.75,0.833,1.0,1.94,2.94,0.56,0.06,0.94,0.25,0.12,2.31,0.88,3.0,-2.0
E2009_PJDQ_CIB,E2009,PJDQ,"ANDRIC, LUKSA",CIB,16.0,11.0,372.0,151,59,97,3,13,24,37,34,38,72,7,24,26,10,7,68,30,132,-40,23.25,9.44,3.69,6.06,0.608,0.19,0.81,0.231,1.5,2.31,0.649,2.12,2.38,4.5,0.44,1.5,1.62,0.62,0.44,4.25,1.88,8.25,-2.5
E2011_PJDQ_GAL,E2011,PJDQ,"ANDRIC, LUKSA",GAL,16.0,7.0,321.1,172,71,120,0,0,30,54,23,46,69,9,13,28,4,11,52,50,153,-8,20.07,10.75,4.44,7.5,0.592,0.0,0.0,0.0,1.88,3.38,0.556,1.44,2.88,4.31,0.56,0.81,1.75,0.25,0.69,3.25,3.12,9.56,-0.5
E2012_PJDQ_CED,E2012,PJDQ,"ANDRIC, LUKSA",CED,10.0,2.0,175.1,75,28,54,4,11,7,11,11,30,41,4,7,17,2,2,33,19,59,-61,17.51,7.5,2.8,5.4,0.519,0.4,1.1,0.364,0.7,1.1,0.636,1.1,3.0,4.1,0.4,0.7,1.7,0.2,0.2,3.3,1.9,5.9,-6.1
E2013_P002574_PAR,E2013,P002574,"ANDRIC, MIHAJILO",PAR,16.0,6.0,173.9,26,5,7,4,14,4,4,3,7,10,10,6,4,0,0,21,7,22,-24,10.87,1.62,0.31,0.44,0.714,0.25,0.88,0.286,0.25,0.25,1.0,0.19,0.44,0.62,0.62,0.38,0.25,0.0,0.0,1.31,0.44,1.38,-1.5
E2011_P000956_PAR,E2011,P000956,"ANDUSIC, DANILO",PAR,10.0,0.0,76.0,33,2,2,5,22,14,16,0,7,7,4,2,7,0,0,6,12,26,10,7.6,3.3,0.2,0.2,1.0,0.5,2.2,0.227,1.4,1.6,0.875,0.0,0.7,0.7,0.4,0.2,0.7,0.0,0.0,0.6,1.2,2.6,1.0
E2012_P000956_PAR,E2012,P000956,"ANDUSIC, DANILO",PAR,7.0,0.0,55.2,16,4,9,2,14,2,2,1,3,4,5,2,4,0,1,3,5,7,-32,7.88,2.29,0.57,1.29,0.444,0.29,2.0,0.143,0.29,0.29,1.0,0.14,0.43,0.57,0.71,0.29,0.57,0.0,0.14,0.43,0.71,1.0,-4.57
E2016_P000956_UNK,E2016,P000956,"ANDUSIC, DANILO",UNK,8.0,1.0,121.0,40,7,17,6,19,8,11,3,8,11,8,4,8,0,2,15,8,20,-51,15.13,5.0,0.88,2.12,0.412,0.75,2.38,0.316,1.0,1.38,0.727,0.38,1.0,1.38,1.0,0.5,1.0,0.0,0.25,1.88,1.0,2.5,-6.38
E2021_P000956_MCO,E2021,P000956,"ANDUSIC, DANILO",MCO,30.0,6.0,488.1,232,34,82,34,80,62,71,8,32,40,26,8,36,1,3,52,69,182,1,16.27,7.73,1.13,2.73,0.415,1.13,2.67,0.425,2.07,2.37,0.873,0.27,1.07,1.33,0.87,0.27,1.2,0.03,0.1,1.73,2.3,6.07,0.03
E2022_P000956_PAR,E2022,P000956,"ANDUSIC, DANILO",PAR,27.0,4.0,340.6,170,22,42,28,66,42,49,3,22,25,31,7,33,2,2,42,38,131,52,12.61,6.3,0.81,1.56,0.524,1.04,2.44,0.424,1.56,1.81,0.857,0.11,0.81,0.93,1.15,0.26,1.22,0.07,0.07,1.56,1.41,4.85,1.93
E2023_P000956_PAR,E2023,P000956,"ANDUSIC, DANILO",PAR,28.0,3.0,366.7,140,22,50,20,50,36,38,6,27,33,18,7,16,3,4,32,45,134,56,13.1,5.0,0.79,1.79,0.44,0.71,1.79,0.4,1.29,1.36,0.947,0.21,0.96,1.18,0.64,0.25,0.57,0.11,0.14,1.14,1.61,4.79,2.0
E2013_P004327_NIK,E2013,P004327,"ANIKIIENKO, KOSTIANTYN",NIK,2.0,0.0,2.3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,0,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0
E2007_PTFN_LIE,E2007,PTFN,"ANISIMOV, MICHAILIS",LIE,8.0,1.0,75.1,14,7,16,0,0,0,0,7,10,17,1,2,6,2,3,13,1,6,-1,9.39,1.75,0.88,2.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.25,2.12,0.12,0.25,0.75,0.25,0.38,1.62,0.12,0.75,-0.12
E2013_PTFN_NIK,E2013,PTFN,"ANISIMOV, MICHAILIS",NIK,8.0,2.0,132.0,27,9,25,0,0,9,17,10,14,24,6,2,9,1,3,22,15,17,-69,16.5,3.38,1.12,3.12,0.36,0.0,0.0,0.0,1.12,2.12,0.529,1.25,1.75,3.0,0.75,0.25,1.12,0.12,0.38,2.75,1.88,2.12,-8.62
E2021_P011221_ASV,E2021,P011221,"ANTETOKOUNMPO, KOSTAS",ASV,26.0,3.0,341.5,151,61,85,2,5,23,42,22,46,68,8,14,21,19,2,58,52,185,-70,13.13,5.81,2.35,3.27,0.718,0.08,0.19,0.4,0.88,1.62,0.548,0.85,1.77,2.62,0.31,0.54,0.81,0.73,0.08,2.23,2.0,7.12,-2.69
E2022_P011221_ULK,E2022,P011221,"ANTETOKOUNMPO, KOSTAS",ULK,14.0,4.0,91.6,38,14,17,0,1,10,17,4,7,11,6,3,10,1,0,21,15,32,-31,6.54,2.71,1.0,1.21,0.824,0.0,0.07,0.0,0.71,1.21,0.588,0.29,0.5,0.79,0.43,0.21,0.71,0.07,0.0,1.5,1.07,2.29,-2.21
E2023_P011221_PAN,E2023,P011221,"ANTETOKOUNMPO, KOSTAS",PAN,31.0,3.0,224.4,80,31,49,0,0,18,46,23,30,53,5,8,15,22,3,50,49,103,15,7.24,2.58,1.0,1.58,0.633,0.0,0.0,0.0,0.58,1.48,0.391,0.74,0.97,1.71,0.16,0.26,0.48,0.71,0.1,1.61,1.58,3.32,0.48
E2024_P011221_PAN,E2024,P011221,"ANTETOKOUNMPO, KOSTAS",PAN,1.0,0.0,4.6,3,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,4,0,4.65,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
E2017_P007865_PAN,E2017,P007865,"ANTETOKOUNMPO, THANASIS",PAN,33.0,26.0,374.7,119,43,75,4,14,21,36,26,46,72,12,10,14,10,7,63,45,127,54,11.35,3.61,1.3,2.27,0.573,0.12,0.42,0.286,0.64,1.09,0.583,0.79,1.39,2.18,0.36,0.3,0.42,0.3,0.21,1.91,1.36,3.85,1.64
